item_identifier,item_weight,item_fat_content,item_visibility,item_type,item_mrp,outlet_identifier,outlet_establishment_year,outlet_size,outlet_location_type,outlet_type,item_outlet_sales
FDV22,0.6129800535873772,0.25,0.030436289614170484,0.06666666666666667,0.5228091532030777,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.2851168009792921
FDF12,0.2191128311997618,0.0,0.2515143017888544,0.4,0.5000780990023701,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.08803427522187088
FDM13,0.11134266150640071,0.0,0.19221830986644614,0.9333333333333333,0.42475925133617204,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.01754564929103336
FDQ56,0.1211670139922596,0.0,0.3215597647959529,0.0,0.2215668697240728,0.2222222222222222,0.5,0.5,0.0,0.0,0.10027542589003367
FDW55,0.4790116105983923,0.25,0.06657767558197128,0.0,0.915622516961066,0.0,0.0,0.0,1.0,0.6666666666666666,0.4171172090176477
NCT29,0.4790116105983923,0.0,0.1942814392070271,0.4666666666666667,0.3894398264164782,0.0,0.0,0.0,1.0,0.6666666666666666,0.3521371008874835
NCX42,0.10747246204227451,0.0,0.018308705025572143,0.13333333333333333,0.559267804874736,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.12343160257064166
FDR24,0.7618338791306937,0.25,0.19247545763654847,0.4,0.2465763774287092,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.09384882178924821
NCS42,0.240845489729086,0.0,0.2125792913146924,0.13333333333333333,0.2513794660744725,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.053351014995409576
FDL40,0.7826734147067579,0.0,0.03550786972361979,0.2,0.2769585871550911,0.6666666666666666,1.0,0.0,1.0,1.0,0.16755074977047843
FDD47,0.18130395951175943,0.25,0.4336623036271998,0.8666666666666667,0.597010845574503,0.2222222222222222,0.5,0.5,0.0,0.0,0.28470876262368666
DRE03,0.8958023221196785,0.0,0.07377457310425012,0.26666666666666666,0.07420169237142528,0.2222222222222222,0.5,0.5,0.0,0.0,0.015556462307456904
NCM18,0.4790116105983923,0.0,0.2510443893234231,0.13333333333333333,0.12746011857465928,0.0,0.0,0.0,1.0,0.6666666666666666,0.153983474446598
FDF52,0.2825245608812147,0.0,0.2037776357952473,0.2,0.6491521164829642,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.12322758339283894
NCG43,0.9315272402500743,0.0,0.22652879883887667,0.13333333333333333,0.25533365252056045,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.14633275527899625
FDE20,0.4045846978267341,0.25,0.01684125592889363,0.0,0.5937603990519461,0.2222222222222222,0.5,0.5,0.0,0.0,0.3746302152402326
FDI33,0.711223578445966,0.0,0.08702908887732191,0.06666666666666667,0.2505305638747971,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.1931041517902683
NCT06,0.7469484965763621,0.0,0.1178635319753089,0.13333333333333333,0.5678909534190386,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.17525247373253086
FDY24,0.01935099732063115,0.25,0.0,0.4,0.09269927130235181,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.0594205855350403
FDZ33,0.33581423042572195,0.0,0.32889010083189013,0.06666666666666667,0.49838029460301947,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.09935733958992146
FDJ55,0.4909199166418577,0.25,0.07194719630335242,0.6,0.8147355839428452,0.6666666666666666,1.0,0.0,1.0,1.0,0.18708558604508824
FDE45,0.4790116105983923,0.0,0.2151717318347033,0.0,0.6328998838701791,1.0,0.0,0.5,0.0,0.3333333333333333,0.05233091910639601
FDD44,0.20809764810955644,0.25,0.23971377859051096,0.0,0.9646695393517103,0.6666666666666666,1.0,0.0,1.0,1.0,0.2343160257064164
FDD10,0.955343852337005,0.75,0.14071080607252304,0.06666666666666667,0.622858219750219,0.6666666666666666,1.0,0.0,1.0,1.0,0.12047332449250231
FDA39,0.10509080083358145,0.0,0.03888582519637539,0.6,0.03689413850009168,0.6666666666666666,1.0,0.0,1.0,1.0,0.0034683260226461296
FDB36,0.054182792497767196,0.25,0.14764962705366652,0.4,0.42433480023633435,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2586963174538407
FDK52,0.8154212563262875,0.0,0.40377513998954684,0.2,0.8273239546618314,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.049321636233805984
FDJ36,0.5921405180113128,0.25,0.39117850775838064,0.4,0.3002702904603767,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.15454452718555545
NCB55,0.6635903542721047,0.0,0.49123611957781493,0.13333333333333333,0.1114871747855673,0.6666666666666666,1.0,0.0,1.0,1.0,0.061001734163011335
NCK18,0.3003870199464126,0.0,0.034139951385018075,0.13333333333333333,0.5756762354922614,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.048046516372539025
FDX27,0.9612980053587376,0.75,0.348044039265053,0.26666666666666666,0.2701784052862838,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.09160461083341835
FDB08,0.08931229532598987,0.0,0.09471441642782431,0.0,0.5461318922369591,0.2222222222222222,0.5,0.5,0.0,0.0,0.20641640314189535
FDX43,0.06549568323905927,0.5,0.25967520883066486,0.0,0.5677457911428941,0.2222222222222222,0.5,0.5,0.0,0.0,0.1759665408548404
FDA20,0.13247990473355167,0.0,0.20369767013188192,0.0,0.658467969222202,0.6666666666666666,1.0,0.0,1.0,1.0,0.0974191574007957
FDC04,0.4790116105983923,0.0,0.2398484473451442,0.26666666666666666,0.891752236008394,1.0,0.0,0.5,0.0,0.3333333333333333,0.03447924104865857
FDG17,0.13754093480202442,0.25,0.10975618913831935,0.2,0.9047540220986221,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.3156686728552484
FDU58,0.12235784459660616,0.25,0.14787155460813736,0.06666666666666667,0.6672362800426489,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.011782107518106703
FDP24,0.4790116105983923,0.0,0.2515359436764986,0.4,0.3806715155960312,0.0,0.0,0.0,1.0,0.6666666666666666,0.2945016831582169
NCT29,0.4790116105983923,0.0,0.19562275815227403,0.4666666666666667,0.38477086431826363,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.10945628889115579
FDB08,0.08931229532598987,0.0,0.09510024314068485,0.0,0.54782969663631,0.6666666666666666,1.0,0.0,1.0,1.0,0.13266347036621445
NCB43,0.9315272402500743,0.0,0.30486510547787693,0.13333333333333333,0.6668118289428112,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.2697643578496379
FDL09,0.4790116105983923,0.25,0.6826455825451072,0.06666666666666667,0.584009059484275,1.0,0.0,0.5,0.0,0.3333333333333333,0.010302968479037031
DRK49,0.5713009824352485,0.0,0.10945404317295615,0.5333333333333333,0.03915052054682886,0.2222222222222222,0.5,0.5,0.0,0.0,0.031673977353871265
FDR37,0.711223578445966,0.25,0.20157199948154478,0.9333333333333333,0.6500010186826397,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.23503009282872594
FDG56,0.520690681750521,0.25,0.21754269243742974,0.0,0.1263319275512907,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1429154340508008
FDE34,0.27627270020839534,0.0,0.32905639347890914,0.06666666666666667,0.6386860012631664,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.4708762623686627
FDE16,0.4790116105983923,0.0,0.07983211522626987,0.2,0.7483302093732386,0.0,0.0,0.0,1.0,0.6666666666666666,0.5083137814954606
FDT58,0.2646621018160167,0.0,0.26169559034252066,0.06666666666666667,0.5831601572845996,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.10027542589003367
FDR03,0.6635903542721047,0.25,0.026597213026712294,0.6,0.7496145984013474,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.23462205447312048
NCL30,0.8064900267936886,0.0,0.14926269222256394,0.13333333333333333,0.4136004319214392,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.1639294093644803
FDT22,0.4790116105983923,0.0,0.33969992680797034,0.06666666666666667,0.12110438780568966,0.0,0.0,0.0,1.0,0.6666666666666666,0.12598184229317558
FDP45,0.6635903542721047,0.25,0.0934022608930134,0.06666666666666667,0.9417822871462626,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.40232581862695094
FDS15,0.27627270020839534,0.25,0.23750849855946696,0.6,0.32202935164245594,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.21228195450372336
FDF16,0.4790116105983923,0.0,0.26101594310693366,0.2,0.4894668215064279,0.0,0.0,0.0,1.0,0.6666666666666666,0.13332653269407327
FDL13,0.5534385233700505,0.25,0.17184634455880313,0.9333333333333333,0.8643522197094717,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.35448332143221467
NCV30,0.9315272402500743,0.0,0.20159102253939107,0.13333333333333333,0.12801869622204565,0.6666666666666666,1.0,0.0,1.0,1.0,0.0071406712230949725
FDG33,0.4790116105983923,0.25,0.74771435843597,1.0,0.5984183254215648,1.0,0.0,0.5,0.0,0.3333333333333333,0.010608997245741101
FDO10,0.5415302173265852,0.75,0.0388308510866749,0.06666666666666667,0.10300918851740928,0.2222222222222222,0.5,0.5,0.0,0.0,0.12026930531469959
FDQ03,0.6219112831199761,0.25,0.23736748675545102,0.6,0.8804592900461123,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.16086912169743958
NCC55,0.3655849955343852,0.0,0.19495933548083058,0.13333333333333333,0.020351581335017566,0.6666666666666666,1.0,0.0,1.0,1.0,0.026012445169845966
FDD52,0.4790116105983923,0.25,0.5554576553066256,0.26666666666666666,0.3305073379106141,0.0,0.0,0.0,1.0,0.6666666666666666,0.1405182087116189
FDI16,0.5623697529026496,0.25,0.415141753541879,0.2,0.10006010227573701,0.6666666666666666,1.0,0.0,1.0,1.0,0.021932061613791697
FDB44,0.12503721345638585,0.0,0.05164220300006564,0.0,0.7587852888644406,0.2222222222222222,0.5,0.5,0.0,0.0,0.32082015709476697
FDA25,0.711223578445966,0.25,0.20745320909393639,0.3333333333333333,0.2967295193855306,0.2222222222222222,0.5,0.5,0.0,0.0,0.07650719167601755
FDV33,0.3003870199464126,0.25,0.0832654193622901,0.06666666666666667,0.9615532193767021,0.2222222222222222,0.5,0.5,0.0,0.0,0.13597878200550853
FDX47,0.11878535278356653,0.25,0.10553927935918624,0.6666666666666666,0.528606306324661,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.08170968070998674
FDO50,0.6963381958916344,1.0,0.0,0.3333333333333333,0.24868759719930184,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.08191369988778947
FDV57,0.6367966656743078,0.25,0.20049797170414088,0.06666666666666667,0.6306324660948461,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.20401917780271345
FDB02,0.30604346531705867,0.25,0.08879283420443122,0.3333333333333333,0.6080134669844958,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.09206365398347445
FDD16,0.4790116105983923,0.0,0.19382258368461483,0.2,0.18454964040502822,1.0,0.0,0.5,0.0,0.3333333333333333,0.0031622972559420585
FDX02,0.6814528133373027,0.5,0.17375658600674948,0.26666666666666666,0.8223757037399236,0.2222222222222222,0.5,0.5,0.0,0.0,0.3767214118127104
FDP11,0.6725215838047037,0.0,0.3522026130878614,0.6666666666666666,0.7938364606890369,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.030806895848209732
FDH32,0.4790116105983923,0.0,0.23049269007256556,0.0,0.28417425585233175,0.0,0.0,0.0,1.0,0.6666666666666666,0.16755074977047843
NCL18,0.8511461744566835,0.0,0.5111116461102941,0.13333333333333333,0.6902576587956455,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.23574415995103543
FDT12,0.09883894016076213,0.25,0.1514120145601577,0.4,0.8201082859645906,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.3432622666530654
FDD50,0.4790116105983923,0.0,0.42923323818292336,0.3333333333333333,0.5790497728337715,0.0,0.0,0.0,1.0,0.6666666666666666,0.2954197694583291
NCU05,0.43137838642453114,0.0,0.17913878978174513,0.4666666666666667,0.21040805030933998,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.09619504233397941
FDI56,0.16493003870199466,0.0,0.2855309945997659,0.0,0.2505305638747971,0.6666666666666666,1.0,0.0,1.0,1.0,0.13021524023258188
DRL11,0.3539743971420065,0.0,0.1464498832653572,0.7333333333333333,0.5433169325428356,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.14250739569519535
FDQ08,0.6635903542721047,0.25,0.05776268534661314,0.0,0.1301519874498299,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.09129858206671428
FDW20,0.4790116105983923,0.0,0.07318254095115923,0.0,0.397638523860943,0.0,0.0,0.0,1.0,0.6666666666666666,0.18616749974497604
FDW46,0.502828222685323,0.25,0.21451331843653618,0.06666666666666667,0.13649668249020366,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.07742527797612977
FDO09,0.5325989877939863,0.25,0.38207338772322064,0.06666666666666667,0.9898242093324912,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.5011221054779149
DRJ49,0.13754093480202442,0.0,0.04278513182403554,0.5333333333333333,0.41458346066866336,0.6666666666666666,1.0,0.0,1.0,1.0,0.12608385188207694
FDP26,0.19231914260196487,0.0,0.42460578115569736,0.26666666666666666,0.30450376573015775,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.18162807303886566
FDO19,0.7826734147067579,0.25,0.05052973019219763,0.0,0.06627124802205787,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.0719167601754565
NCG43,0.9315272402500743,0.0,0.3783953691683365,0.13333333333333333,0.26467157671698954,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.01871875956339896
FDG02,0.19648704971717776,0.0,0.034291947048430825,0.3333333333333333,0.6716038818599787,0.2222222222222222,0.5,0.5,0.0,0.0,0.14332347240640622
FDO32,0.10747246204227451,0.0,0.367004080758036,0.0,0.06203777275227679,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.029582780781393453
FDR34,0.7409943435546293,0.25,0.04861677246962361,0.06666666666666667,0.8410294806755904,0.2222222222222222,0.5,0.5,0.0,0.0,0.36590839538916664
FDU59,0.07293837451622509,0.0,0.2935106085810867,0.6666666666666666,0.5614010961025203,0.2222222222222222,0.5,0.5,0.0,0.0,0.13434662858308682
FDN31,0.4135159273593331,0.0,0.2223853655064816,0.0,0.6649578265387202,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.20095889013567278
FDT55,0.4790116105983923,0.25,0.13229278475727044,0.0,0.5386479704446211,0.0,0.0,0.0,1.0,0.6666666666666666,0.5293277568091401
FDE08,0.8124441798154212,0.0,0.15079767972167124,0.0,0.49271726802898497,0.6666666666666666,1.0,0.0,1.0,1.0,0.1794348668774865
FDK52,0.8154212563262875,0.0,0.24103258168979735,0.2,0.8171371282657267,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.32597164133428547
FDW11,0.4790116105983923,0.0,0.14842518436287713,0.6666666666666666,0.12364005867612006,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.0733448944200755
FDC03,0.23935695147365282,0.75,0.21912357036101981,0.26666666666666666,0.6964792630170664,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.2664490462103438
FDR43,0.8124441798154212,0.0,0.49376315025589557,0.0,0.027287961208565092,0.6666666666666666,1.0,0.0,1.0,1.0,0.039528715699275734
FDL14,0.21196784757368264,0.75,0.16391240479624913,0.3333333333333333,0.5263499242779238,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.021320004080383557
FDP39,0.4819886871092587,0.0,0.21183823556549433,0.6,0.08973914933208375,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.041211873916148126
FDG29,0.4790116105983923,0.0,0.17058729645617393,0.2,0.03716239159518911,0.0,0.0,0.0,1.0,0.6666666666666666,0.029582780781393453
DRH15,0.2512652575171182,0.0,0.33469641191206034,0.26666666666666666,0.045215926763509426,0.2222222222222222,0.5,0.5,0.0,0.0,0.1152708354585331
FDT11,0.08246501935099736,0.25,0.08942637785497058,0.6666666666666666,0.6641199600676405,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.2851168009792921
FDU48,0.8511461744566835,0.0,0.1685429678774215,0.4,0.425462991259703,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.11863715189227789
FDY12,0.31229532598987797,0.25,0.0,0.4,0.07602258758972898,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.04784249719473631
FDS44,0.4819886871092587,0.25,0.4778652059556769,0.0,0.8788845764657146,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.4209425686014485
NCP06,0.9612980053587376,0.0,0.11999623083398754,0.13333333333333333,0.5031723475201869,0.6666666666666666,1.0,0.0,1.0,1.0,0.17112108538202592
DRH23,0.6010717475439119,0.0,0.5182131755958146,0.7333333333333333,0.10174687094649201,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.052483933489748044
FDA16,0.4790116105983923,0.0,0.10285797828994968,0.2,0.8130598510006859,0.0,0.0,0.0,1.0,0.6666666666666666,0.5393246965214731
FDT45,0.6725215838047037,0.0,0.17523903856204953,0.06666666666666667,0.10443873982166264,0.6666666666666666,1.0,0.0,1.0,1.0,0.03509129858206672
FDE56,0.7558797261089609,0.25,0.4875161814752579,0.0,0.12830902077433462,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.07808834030398858
FDA40,0.6814528133373027,0.25,0.3040057242990754,0.2,0.2385228422603889,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.017647658879934715
FDA39,0.10509080083358145,0.0,0.03872806506225622,0.6,0.03816749179960477,0.2222222222222222,0.5,0.5,0.0,0.0,0.045598286238906466
NCB19,0.1172968145281334,0.5,0.27491206609020175,0.13333333333333333,0.23556272029012085,0.4444444444444444,0.7916666666666666,0.5,0.5,0.0,0.1487809854126288
FDZ34,0.12741887466507892,0.0,0.0,0.8666666666666667,0.681634510251343,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2932775680914006
FDV22,0.6129800535873772,0.25,0.030326478426561252,0.06666666666666667,0.537664941697397,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.21320004080383562
FDO40,0.7469484965763621,0.0,0.09951199690193653,0.2,0.5070034431473219,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.23737631337345713
FDD21,0.34206609109854125,0.25,0.0,0.0,0.35538271906770164,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.31327144751606656
FDO36,0.901756475141411,0.0,0.2370619637177088,0.4,0.6276613083959823,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.2315617668060798
FDV34,0.3655849955343852,0.25,0.034846338090902554,0.06666666666666667,0.17917693838328275,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.11068040395797206
NCY18,0.1625483774933016,0.0,0.09505380458903513,0.13333333333333333,0.618915069032727,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.19866367438539223
NCM54,0.7826734147067579,0.5,0.15574900986613063,0.13333333333333333,0.407803278799856,0.6666666666666666,1.0,0.0,1.0,1.0,0.25073956951953486
FDB59,0.8154212563262875,0.0,0.04659888798152865,0.06666666666666667,0.7076380824317993,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0582474752626747
FDS45,0.03691574873474249,0.25,0.15033964943516043,0.06666666666666667,0.32034258297170104,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.013669284912781804
FDV24,0.06430485263471271,0.0,0.0,0.4,0.4983692588744237,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.08925839028868715
FDD46,0.08812146472164337,0.0,0.7199759994602531,0.06666666666666667,0.5276343133060326,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.009231867795572786
FDQ39,0.6100029770765109,0.0,0.24779083435637206,0.6,0.679947741580588,0.6666666666666666,1.0,0.0,1.0,1.0,0.23166377639498115
FDD52,0.8154212563262875,0.25,0.5581605739022989,0.26666666666666666,0.3411186154065563,0.2222222222222222,0.5,0.5,0.0,0.0,0.1152708354585331
FDL39,0.6874069663590354,0.25,0.19363913770241922,0.26666666666666666,0.628789499419351,0.6666666666666666,1.0,0.0,1.0,1.0,0.025094358869733758
FDV02,0.7261089610002976,0.0,0.185121622170901,0.26666666666666666,0.5904989168007932,0.6666666666666666,1.0,0.0,1.0,1.0,0.036774456798939106
FDE11,0.7826734147067579,0.25,0.0,0.8666666666666667,0.6498448206778994,0.2222222222222222,0.5,0.5,0.0,0.0,0.3235744159951036
NCU54,0.2575171181899375,0.0,0.30078694191046945,0.13333333333333333,0.7539822002186773,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.5437111088442315
FDR43,0.8124441798154212,0.0,0.8231053037430252,0.0,0.02983466780759124,0.8888888888888888,0.5416666666666666,0.0,1.0,0.3333333333333333,0.005865551361828013
FDD51,0.39267639178326885,1.0,0.3649701361439475,0.26666666666666666,0.05808358630618885,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.0356013465265735
FDO60,0.919618934206609,0.5,0.10525240178057527,0.4,0.059502101881846396,0.7777777777777778,0.9166666666666666,0.0,0.5,0.0,0.035040293787616035
NCS06,0.20125037213456384,0.0,0.09656273777680377,0.13333333333333333,0.9838818939347637,0.1111111111111111,0.08333333333333333,1.0,1.0,0.0,0.42053453024584314
FDX50,0.9255730872283418,0.5,0.22771196178038378,0.26666666666666666,0.3371533932318726,0.5555555555555556,0.7083333333333334,0.0,0.5,0.0,0.12445169845965523
