Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI31,OUT017,0.022598336
DRA59,OUT035,0.2730839
NCC55,OUT045,0.06544514
FDE44,OUT018,0.039378803
NCN26,OUT018,0.12355267
FDC11,OUT049,0.099339314
FDV24,OUT035,0.22765848
FDR40,OUT019,0.022598336
NCQ17,OUT049,0.20046039
FDC46,OUT045,0.23002109
NCM18,OUT046,0.06366366
FDK16,OUT046,0.10903634
FDI28,OUT017,0.08524353
FDS11,OUT018,0.24911153
DRD13,OUT046,0.069492996
FDL36,OUT035,0.13233925
FDI27,OUT013,0.058993876
FDJ53,OUT019,0.022598336
FDS44,OUT045,0.30257076
FDE28,OUT046,0.29520285
FDQ33,OUT018,0.16907948
FDB37,OUT017,0.29129875
FDQ31,OUT045,0.11827368
NCQ05,OUT046,0.18589982
FDE10,OUT013,0.15864646
FDF38,OUT017,0.03953865
FDE50,OUT019,0.022598336
DRG37,OUT010,0.032751113
NCH06,OUT049,0.3055645
FDY14,OUT045,0.3254798
FDO27,OUT017,0.103658
FDQ19,OUT049,0.28847033
FDZ26,OUT019,0.022598336
FDN51,OUT013,0.33415344
FDK20,OUT035,0.18834607
FDD40,OUT018,0.23135902
DRI25,OUT018,0.05992601
FDH56,OUT017,0.13443376
FDI36,OUT027,0.3889219
DRH11,OUT018,0.055866584
NCV18,OUT017,0.09749663
DRI01,OUT049,0.23023781
DRE48,OUT049,0.2751738
FDS51,OUT035,0.10204565
FDM38,OUT017,0.05287025
FDB60,OUT027,0.3885309
FDY58,OUT035,0.29588088
FDY22,OUT045,0.17762187
FDF11,OUT027,0.45661023
FDZ51,OUT035,0.15466343
FDQ45,OUT017,0.20801179
FDF17,OUT035,0.2807297
NCF31,OUT027,0.31707257
FDA37,OUT013,0.15646416
FDO51,OUT046,0.05869662
FDF34,OUT013,0.23749018
FDD57,OUT018,0.111031525
FDO37,OUT046,0.2943622
FDR49,OUT049,0.058598183
FDS39,OUT049,0.19284363
FDI48,OUT027,0.11798347
DRM35,OUT049,0.23418151
FDV57,OUT035,0.25758192
FDZ55,OUT013,0.18661493
FDI28,OUT035,0.123134814
FDS21,OUT045,0.08328367
FDT34,OUT013,0.13023208
DRI25,OUT035,0.08826596
FDT47,OUT010,0.022598336
DRH39,OUT045,0.08704469
NCD54,OUT045,0.18295023
FDU16,OUT027,0.18337855
NCW29,OUT045,0.1713687
FDV25,OUT027,0.44216377
FDM56,OUT035,0.15697886
FDZ04,OUT027,0.1521861
FDG59,OUT019,0.022598336
FDI56,OUT045,0.11838732
FDS33,OUT035,0.13889152
FDC23,OUT049,0.22770026
FDT11,OUT049,0.25527072
FDG17,OUT045,0.29996896
FDZ44,OUT045,0.15371507
FDJ52,OUT013,0.1894928
DRI23,OUT046,0.18109679
DRE15,OUT010,0.022598336
NCF07,OUT013,0.12548807
NCR29,OUT049,0.07673978
FDE44,OUT019,0.022598336
FDT23,OUT035,0.13360202
NCG06,OUT017,0.30318892
NCU41,OUT010,0.07914312
FDH46,OUT017,0.11518045
FDV31,OUT013,0.21288946
NCT41,OUT027,0.3128281
FDE22,OUT027,0.33412746
FDC26,OUT045,0.13899763
DRF51,OUT017,0.022691334
NCY53,OUT019,0.022598336
FDY21,OUT017,0.2221834
FDL27,OUT013,0.09106528
FDZ34,OUT049,0.25695345
NCF43,OUT010,0.022598336
FDC21,OUT035,0.16476412
FDL26,OUT013,0.18484515
FDT25,OUT010,0.022598336
NCR30,OUT046,0.07989394
DRL23,OUT019,0.022598336
NCR05,OUT049,0.25881004
NCE19,OUT018,0.052778788
FDY07,OUT035,0.08289367
FDB10,OUT017,0.26468152
FDP57,OUT013,0.11971432
FDU48,OUT019,0.022598336
FDH48,OUT035,0.130753
FDO33,OUT035,0.16493042
NCU29,OUT045,0.19080453
FDW35,OUT046,0.04739842
FDH05,OUT010,0.11944589
FDP26,OUT049,0.14368014
DRG27,OUT035,0.07331699
FDQ33,OUT046,0.1780885
FDH20,OUT010,0.022598336
FDV14,OUT046,0.09623009
DRD01,OUT046,0.06244017
NCI17,OUT049,0.13326977
FDF39,OUT010,0.15339798
FDX37,OUT046,0.112149246
NCX17,OUT035,0.31369263
FDN03,OUT013,0.31559175
NCS41,OUT010,0.059381694
FDH34,OUT045,0.22961861
NCX53,OUT018,0.18053961
FDY31,OUT046,0.1842694
FDD20,OUT017,0.14451228
FDE51,OUT045,0.066691205
FDV27,OUT046,0.11038194
FDF16,OUT035,0.21572746
FDZ02,OUT049,0.13494296
NCK05,OUT045,0.074108034
FDM12,OUT027,0.37649068
NCA05,OUT018,0.18078014
FDX33,OUT045,0.20863062
FDM25,OUT049,0.24201608
FDE41,OUT018,0.09277791
FDW14,OUT045,0.13523908
NCD30,OUT046,0.10544167
FDB23,OUT010,0.124229945
FDF45,OUT046,0.06603581
FDW20,OUT017,0.13588795
FDF47,OUT045,0.28133905
NCR05,OUT019,0.022598336
DRB01,OUT046,0.23333709
FDE36,OUT013,0.19658358
FDU56,OUT049,0.22852153
FDB23,OUT049,0.291951
FDN48,OUT049,0.11544035
FDS43,OUT013,0.2261776
NCN05,OUT013,0.21957351
NCL53,OUT049,0.23488253
FDL56,OUT046,0.08912479
FDH17,OUT018,0.11529358
FDP37,OUT046,0.14188483
FDG09,OUT019,0.022598336
FDA55,OUT045,0.29039624
FDX31,OUT049,0.2698738
FDJ41,OUT045,0.32225546
DRC24,OUT045,0.20247187
FDQ21,OUT035,0.17455192
NCT54,OUT045,0.11981718
FDH08,OUT049,0.27390507
FDY38,OUT018,0.26811823
DRM11,OUT010,0.13900843
FDG32,OUT049,0.26709878
NCH18,OUT046,0.30614546
FDI20,OUT035,0.26730376
FDA33,OUT018,0.15121885
FDN45,OUT013,0.26659214
FDT45,OUT010,0.022598336
FDR32,OUT035,0.32069188
FDA48,OUT017,0.25734213
FDN23,OUT017,0.16818444
NCR18,OUT035,0.07641429
FDD45,OUT046,0.10468562
FDI22,OUT018,0.23024333
FDT09,OUT013,0.16807011
DRC24,OUT027,0.3120602
FDT39,OUT046,0.19608647
FDX28,OUT045,0.1276744
FDA50,OUT018,0.10656103
FDT33,OUT027,0.34300157
FDQ60,OUT049,0.16096231
NCM19,OUT018,0.12945268
FDF40,OUT046,0.2847964
NCI30,OUT035,0.30640575
FDK34,OUT049,0.28243792
FDA38,OUT027,0.47800377
FDT02,OUT045,0.061216585
FDC11,OUT017,0.0799801
FDD08,OUT046,0.04205457
NCS29,OUT046,0.32381687
DRI03,OUT010,0.037264876
FDK48,OUT035,0.12304218
FDM52,OUT049,0.19270591
FDP49,OUT035,0.10450889
DRA24,OUT046,0.2005939
NCJ43,OUT049,0.23043144
FDE11,OUT045,0.23464599
FDP01,OUT049,0.19794635
FDQ59,OUT018,0.104620084
FDA43,OUT019,0.022598336
FDL14,OUT017,0.17744672
FDV50,OUT010,0.022598336
FDT01,OUT027,0.4157624
NCC42,OUT035,0.20243153
FDO28,OUT046,0.14458078
FDD32,OUT019,0.022598336
FDV45,OUT035,0.25171295
NCW17,OUT019,0.022598336
NCJ17,OUT027,0.18562275
NCF18,OUT049,0.23681639
FDP01,OUT045,0.19920908
FDH24,OUT045,0.20099749
FDI38,OUT027,0.41283387
FDX03,OUT035,0.08133989
FDY28,OUT046,0.2636418
FDN34,OUT018,0.19748363
FDJ02,OUT045,0.1976049
FDW40,OUT019,0.022598336
FDX03,OUT017,0.038214546
FDE17,OUT027,0.30949837
FDT58,OUT046,0.20309186
FDI38,OUT013,0.25800997
FDW22,OUT035,0.29952934
FDS15,OUT027,0.22023618
NCX06,OUT013,0.22364798
DRK47,OUT035,0.32578695
FDC23,OUT027,0.34968427
FDM56,OUT010,0.022598336
FDP21,OUT046,0.24288505
FDP58,OUT046,0.2633599
FDA27,OUT019,0.022598336
FDK41,OUT019,0.022598336
NCH42,OUT046,0.27665138
FDG29,OUT045,0.050679605
FDW15,OUT018,0.17946288
FDD28,OUT018,0.061218016
FDQ37,OUT049,0.24223278
FDC23,OUT035,0.25370696
FDV13,OUT035,0.13963768
FDK33,OUT046,0.23613898
FDO33,OUT013,0.12932119
FDN21,OUT017,0.18145955
NCW06,OUT027,0.39267987
FDI38,OUT035,0.285857
FDC21,OUT027,0.23063426
NCS05,OUT046,0.17313474
NCN53,OUT049,0.056303374
FDV40,OUT010,0.022598336
FDG60,OUT017,0.2754564
NCY30,OUT027,0.3746856
FDM40,OUT045,0.1762092
NCO30,OUT046,0.20779742
FDK10,OUT046,0.23344424
FDM36,OUT045,0.22952005
FDN10,OUT013,0.14235558
FDM46,OUT018,0.09524698
FDX50,OUT049,0.14371115
FDP33,OUT045,0.3220705
FDO12,OUT045,0.25614557
FDC28,OUT013,0.13482393
FDO31,OUT045,0.11345866
FDX45,OUT035,0.2127888
FDV21,OUT049,0.15078141
FDH04,OUT049,0.13130018
NCG54,OUT013,0.20637494
FDO13,OUT046,0.20396446
FDA09,OUT027,0.36407733
FDC38,OUT017,0.14401752
NCO42,OUT046,0.16692707
FDL45,OUT049,0.15713839
NCK31,OUT013,0.0625912
FDM39,OUT017,0.19809076
FDC22,OUT010,0.07056855
FDF46,OUT046,0.14594655
FDQ37,OUT045,0.24245143
FDH41,OUT010,0.08523345
FDQ04,OUT046,0.040409632
NCQ02,OUT027,0.38684428
FDJ57,OUT027,0.35856044
NCE07,OUT049,0.1886707
FDE56,OUT013,0.055827387
FDI20,OUT049,0.24686757
FDK36,OUT018,0.044479147
FDP08,OUT027,0.38827088
FDF44,OUT017,0.14698677
NCU53,OUT017,0.18510933
FDF47,OUT035,0.30414233
FDS55,OUT010,0.022598336
FDZ52,OUT010,0.022598336
FDL04,OUT018,0.114615776
NCM26,OUT035,0.21725793
FDX43,OUT049,0.21705201
FDP52,OUT049,0.28819045
DRK49,OUT045,0.06548621
FDE38,OUT013,0.19523886
DRF13,OUT035,0.21377516
FDK41,OUT010,0.022598336
FDJ04,OUT027,0.2552906
FDZ44,OUT018,0.121442564
FDS11,OUT013,0.2712339
FDA55,OUT049,0.2765661
NCW53,OUT046,0.24537262
FDB49,OUT027,0.20711376
FDD23,OUT017,0.22318068
NCV42,OUT045,0.14282146
NCZ29,OUT018,0.1484804
FDQ26,OUT013,0.066392556
FDV08,OUT017,0.04798132
FDC53,OUT049,0.13585015
FDV58,OUT010,0.09548168
NCP02,OUT019,0.022598336
DRI37,OUT045,0.067522526
FDQ12,OUT049,0.28709874
FDE33,OUT046,0.0827135
FDX27,OUT045,0.11574259
FDM22,OUT017,0.05015951
NCH30,OUT019,0.022598336
FDC04,OUT017,0.2840984
FDO38,OUT046,0.10259824
FDV52,OUT027,0.24356821
FDB32,OUT013,0.10552834
FDV43,OUT018,0.043286543
FDI24,OUT018,0.19671988
FDR40,OUT017,0.0957468
FDW02,OUT049,0.17401086
FDE44,OUT049,0.056364022
FDL38,OUT046,0.10947188
NCT54,OUT010,0.022598336
DRJ39,OUT010,0.11048314
FDW55,OUT049,0.29480135
DRF13,OUT019,0.022598336
NCW17,OUT049,0.1657177
FDP13,OUT035,0.075008824
FDS08,OUT018,0.1804029
NCP17,OUT035,0.10170373
NCO53,OUT035,0.26317975
FDH19,OUT045,0.24355362
FDJ04,OUT017,0.12311734
FDG10,OUT049,0.08585761
FDA40,OUT010,0.022598336
FDI53,OUT045,0.21167184
FDU09,OUT010,0.022598336
FDK60,OUT045,0.12649134
FDR43,OUT017,0.022598336
FDW22,OUT017,0.25128338
DRP47,OUT010,0.14736943
DRG48,OUT010,0.022598336
FDA14,OUT035,0.20669438
FDU49,OUT013,0.11313075
FDK28,OUT045,0.30829328
FDT19,OUT046,0.21134546
NCQ42,OUT045,0.15724963
FDD03,OUT045,0.2968917
NCM53,OUT013,0.12442152
NCX53,OUT045,0.18145967
FDV14,OUT027,0.18996702
NCZ54,OUT017,0.18426958
FDB39,OUT013,0.06274258
DRC24,OUT046,0.184179
FDY36,OUT013,0.08979264
FDN01,OUT035,0.2622517
DRH25,OUT046,0.052976996
FDV08,OUT046,0.0514116
NCP53,OUT049,0.29443932
FDU52,OUT010,0.022598336
NCI42,OUT045,0.26808473
FDZ14,OUT035,0.1875777
FDF11,OUT046,0.31173322
FDQ13,OUT018,0.09213166
FDO32,OUT010,0.022598336
DRJ37,OUT018,0.17044432
FDY43,OUT046,0.19691455
NCT41,OUT017,0.17651136
NCV17,OUT045,0.17332168
FDM04,OUT027,0.12409079
DRB48,OUT018,0.043994818
FDM24,OUT013,0.18579689
FDT37,OUT049,0.3046765
NCO05,OUT010,0.022598336
FDL13,OUT046,0.29646114
FDL15,OUT017,0.17547235
FDB11,OUT018,0.26125765
FDL14,OUT019,0.022598336
FDY10,OUT019,0.022598336
FDJ40,OUT049,0.14624332
NCW18,OUT046,0.2950947
NCY06,OUT013,0.15258858
DRE13,OUT018,0.08620455
FDA26,OUT045,0.27210596
NCE19,OUT010,0.022598336
FDE33,OUT035,0.12288211
DRL59,OUT027,0.118116155
FDY07,OUT046,0.049374636
FDF57,OUT018,0.19540559
FDM58,OUT035,0.16164273
FDP26,OUT027,0.22332716
FDY32,OUT046,0.19681014
FDD51,OUT010,0.022598336
FDU22,OUT018,0.13129345
FDZ49,OUT018,0.25164106
NCI42,OUT017,0.24816361
FDT04,OUT027,0.10185786
NCU41,OUT045,0.24385606
FDS56,OUT045,0.31682572
NCN42,OUT017,0.16755106
FDK34,OUT046,0.27312845
FDB03,OUT017,0.28237343
DRJ25,OUT035,0.0747488
FDT25,OUT027,0.25941837
FDN20,OUT013,0.21229938
FDP09,OUT013,0.2603808
FDM20,OUT019,0.022598336
NCG55,OUT046,0.13160671
NCP14,OUT045,0.13481794
NCH06,OUT046,0.29363155
FDV52,OUT013,0.13168794
NCL07,OUT035,0.07656927
DRJ11,OUT027,0.37616256
DRO59,OUT013,0.08811546
FDW15,OUT010,0.02892474
NCQ30,OUT035,0.19448072
NCN54,OUT019,0.022598336
FDY01,OUT027,0.23911211
FDX39,OUT035,0.30316377
FDH53,OUT027,0.17926462
FDA57,OUT035,0.06941107
NCC07,OUT010,0.022598336
FDU28,OUT013,0.22762594
FDK36,OUT010,0.022598336
FDR36,OUT018,0.04449266
NCQ17,OUT035,0.21905269
FDS28,OUT019,0.022598336
FDE08,OUT045,0.18778121
FDU22,OUT046,0.1373108
FDG41,OUT045,0.14951155
FDO31,OUT010,0.022598336
FDM21,OUT019,0.022598336
FDU40,OUT017,0.22344159
FDV36,OUT018,0.1509678
FDT10,OUT027,0.13823232
FDX38,OUT045,0.070236124
NCU30,OUT027,0.31423044
NCV06,OUT049,0.23674533
FDT16,OUT035,0.3307738
NCP41,OUT027,0.22757506
FDZ56,OUT017,0.1972272
FDC22,OUT035,0.27228022
FDU10,OUT035,0.07763318
FDS46,OUT045,0.15325283
FDO08,OUT049,0.21944517
NCV42,OUT018,0.10942528
FDP33,OUT035,0.3220521
FDJ12,OUT046,0.2647838
FDH04,OUT045,0.12314383
NCU54,OUT013,0.25778115
FDO36,OUT010,0.06829106
FDT37,OUT027,0.5068012
FDD14,OUT010,0.078923196
FDA16,OUT013,0.27297106
NCS42,OUT019,0.022598336
FDP10,OUT019,0.022598336
FDQ28,OUT049,0.19980721
FDK57,OUT010,0.022598336
FDK02,OUT013,0.13702495
FDW47,OUT018,0.14231412
NCC42,OUT018,0.16110508
FDQ37,OUT018,0.2336313
FDL40,OUT046,0.10799497
DRE13,OUT010,0.022598336
FDQ34,OUT027,0.2289947
NCB54,OUT046,0.1574927
FDS48,OUT049,0.19578964
FDO15,OUT045,0.101073265
NCT30,OUT013,0.048008002
FDU49,OUT027,0.1815492
FDE21,OUT046,0.13684766
FDS49,OUT019,0.022598336
FDT38,OUT027,0.18895116
FDZ01,OUT045,0.14389627
FDC41,OUT035,0.110172205
DRG13,OUT010,0.051759787
NCZ42,OUT018,0.25889146
NCM07,OUT045,0.11788293
NCV17,OUT018,0.1577032
DRK39,OUT035,0.13833646
FDS37,OUT018,0.11902057
FDV12,OUT019,0.022598336
NCG19,OUT018,0.27750933
FDS51,OUT013,0.07242978
NCO14,OUT046,0.04615688
FDC38,OUT046,0.1506574
FDN15,OUT046,0.17010216
NCH42,OUT013,0.28917587
FDQ22,OUT046,0.03197529
FDC05,OUT013,0.24244158
FDZ31,OUT013,0.23375618
DRJ23,OUT049,0.24334197
FDC52,OUT035,0.22911133
DRD12,OUT010,0.022598336
FDV55,OUT017,0.162993
FDD32,OUT046,0.091719076
FDR01,OUT049,0.2815951
FDY08,OUT019,0.022598336
FDQ45,OUT045,0.23515323
DRN11,OUT027,0.28985935
NCS05,OUT018,0.14901157
FDY32,OUT035,0.22941895
NCD31,OUT045,0.21425772
NCE06,OUT049,0.21090424
NCP14,OUT046,0.11745419
NCF18,OUT019,0.022598336
FDF14,OUT018,0.1599481
FDB22,OUT017,0.17321993
NCH54,OUT049,0.2025136
FDU27,OUT035,0.07439641
FDS58,OUT027,0.3252877
NCU29,OUT035,0.21725205
FDJ57,OUT013,0.22975035
FDL56,OUT049,0.10118428
FDH60,OUT035,0.27160656
FDN24,OUT018,0.052763443
FDD02,OUT017,0.13759634
FDP15,OUT017,0.3058935
FDB28,OUT027,0.3871358
DRC49,OUT045,0.19031274
NCG30,OUT018,0.13680884
FDJ14,OUT049,0.118636
FDL52,OUT045,0.05978871
NCG19,OUT027,0.4707913
NCN41,OUT035,0.17856282
FDW22,OUT013,0.27567253
FDI02,OUT013,0.13059872
FDV51,OUT045,0.21554449
FDV48,OUT046,0.097908296
NCL17,OUT019,0.022598336
FDP46,OUT045,0.12838553
FDU10,OUT045,0.05431944
FDT37,OUT010,0.14184415
FDI27,OUT035,0.090825126
FDN51,OUT046,0.311398
FDW07,OUT035,0.12453333
FDN45,OUT049,0.27603164
DRN37,OUT027,0.33445272
DRF48,OUT049,0.25098643
FDP38,OUT019,0.022598336
NCX18,OUT027,0.39968485
FDK45,OUT018,0.13245904
FDZ37,OUT049,0.12325014
FDS50,OUT018,0.25746715
NCR54,OUT018,0.2244001
NCS17,OUT035,0.1363624
FDV31,OUT046,0.214224
DRE27,OUT017,0.09752409
FDN60,OUT013,0.19043915
FDK26,OUT013,0.21926965
FDX37,OUT018,0.12568167
FDW31,OUT046,0.24667051
FDX26,OUT018,0.21455944
DRL49,OUT019,0.022598336
FDU49,OUT017,0.092577964
FDY58,OUT046,0.26712447
FDN03,OUT045,0.31257784
NCV06,OUT010,0.061749443
FDH53,OUT045,0.108717315
FDG31,OUT018,0.07478675
NCC06,OUT045,0.16475172
FDS13,OUT049,0.34406537
FDP16,OUT035,0.30748907
FDA35,OUT013,0.14905974
DRP47,OUT018,0.2954393
FDY28,OUT010,0.08513716
FDY20,OUT035,0.14028403
NCH30,OUT017,0.11834345
NCR29,OUT019,0.022598336
NCP05,OUT013,0.18263988
NCF30,OUT019,0.022598336
FDA08,OUT035,0.23440135
FDN51,OUT027,0.49182102
FDH12,OUT046,0.12518038
FDY39,OUT017,0.20668907
NCO53,OUT045,0.22571789
FDB40,OUT046,0.17973919
FDH02,OUT049,0.12802456
FDY11,OUT027,0.14006265
FDQ09,OUT019,0.022598336
FDP16,OUT013,0.32352546
NCF55,OUT018,0.024957348
FDY09,OUT027,0.36472955
FDY39,OUT045,0.23080546
NCU53,OUT049,0.22025366
NCT41,OUT049,0.19375117
FDJ45,OUT046,0.02828381
FDR28,OUT013,0.20714477
FDN08,OUT013,0.14661105
FDJ07,OUT049,0.15870449
FDZ09,OUT027,0.3416695
FDQ14,OUT017,0.17123526
FDY12,OUT027,0.101998225
FDK57,OUT046,0.14169195
FDD20,OUT049,0.16111031
FDS36,OUT018,0.121557824
FDI40,OUT049,0.13022164
FDJ40,OUT045,0.14841926
FDE08,OUT013,0.17391966
DRK01,OUT013,0.11843325
FDC58,OUT049,0.05677837
FDE50,OUT046,0.23273727
FDX48,OUT035,0.22169864
DRM35,OUT018,0.19843847
FDG41,OUT013,0.13604854
FDB52,OUT046,0.2883035
FDV19,OUT045,0.21056357
DRG48,OUT017,0.16016293
FDI26,OUT013,0.21094695
FDU11,OUT019,0.022598336
FDF59,OUT019,0.022598336
FDR07,OUT049,0.11253094
NCE06,OUT017,0.17741413
FDE10,OUT046,0.16437584
NCO55,OUT046,0.12576118
FDZ13,OUT013,0.06938564
FDT50,OUT017,0.11937973
FDH12,OUT010,0.022598336
FDD21,OUT045,0.15954785
NCM05,OUT013,0.34747103
FDK04,OUT013,0.075180225
FDN33,OUT017,0.11645078
NCM18,OUT010,0.022598336
DRC25,OUT049,0.11771255
FDT47,OUT017,0.11042451
FDD45,OUT027,0.21475822
NCD07,OUT018,0.11965233
NCY54,OUT010,0.04302918
FDL12,OUT049,0.07276491
FDL02,OUT017,0.10957908
FDC60,OUT035,0.14478756
FDR37,OUT017,0.21767125
FDY16,OUT017,0.22405362
FDU26,OUT045,0.15929212
FDN24,OUT013,0.060279854
FDH44,OUT013,0.18256561
FDE23,OUT010,0.022598336
FDW60,OUT017,0.19749683
FDQ55,OUT049,0.15615252
FDV32,OUT027,0.15105867
FDV03,OUT010,0.038327836
FDY14,OUT010,0.14692979
NCL55,OUT027,0.4925387
DRF25,OUT017,0.03543936
FDX03,OUT046,0.04586425
FDF40,OUT045,0.32395375
FDX24,OUT010,0.022598336
FDA25,OUT049,0.13196668
FDH21,OUT018,0.17954737
FDB47,OUT010,0.07999886
FDT34,OUT019,0.022598336
FDS39,OUT010,0.022598336
NCU05,OUT046,0.088747315
FDE02,OUT049,0.117468864
FDL25,OUT035,0.14520542
FDC50,OUT049,0.109761246
FDZ32,OUT049,0.14659238
FDV14,OUT045,0.10787043
FDR07,OUT045,0.11509667
FDB26,OUT049,0.07225439
NCR50,OUT045,0.19556274
FDP01,OUT018,0.1885689
FDH57,OUT045,0.17259422
FDM60,OUT027,0.09445573
FDA45,OUT017,0.2027483
FDU55,OUT017,0.30154398
FDH40,OUT035,0.13204195
FDG40,OUT019,0.022598336
FDT12,OUT049,0.3015772
DRL59,OUT045,0.07097473
FDT47,OUT018,0.10417913
FDI60,OUT017,0.07580711
DRF51,OUT027,0.09928574
NCK31,OUT049,0.0799082
FDB08,OUT045,0.19752096
FDM44,OUT035,0.15443161
FDD46,OUT018,0.15872511
FDR27,OUT019,0.022598336
FDV56,OUT010,0.022598336
FDM02,OUT049,0.113634035
FDU45,OUT018,0.13226327
FDZ10,OUT017,0.13767125
NCK31,OUT010,0.022598336
FDR27,OUT035,0.19542024
FDF33,OUT013,0.13936092
FDJ36,OUT046,0.11743288
FDP33,OUT049,0.3038874
FDG17,OUT046,0.30057496
FDG47,OUT027,0.50985545
NCW29,OUT046,0.15451065
DRH59,OUT017,0.07650385
FDR32,OUT017,0.25739288
FDP48,OUT035,0.26871994
FDG17,OUT035,0.32888192
DRJ59,OUT017,0.037564736
FDY48,OUT027,0.2197903
FDB02,OUT046,0.22389239
FDN10,OUT019,0.022598336
NCD55,OUT035,0.07616286
FDX34,OUT013,0.14391012
FDZ38,OUT045,0.22282727
DRF37,OUT049,0.32820323
DRL47,OUT019,0.022598336
FDL27,OUT035,0.11674234
NCP53,OUT035,0.31137097
FDT03,OUT019,0.022598336
FDJ28,OUT035,0.27908865
FDF40,OUT018,0.2936393
FDA32,OUT035,0.27663976
NCP02,OUT017,0.060892127
FDZ31,OUT045,0.24851285
NCQ29,OUT013,0.345826
FDP57,OUT010,0.022598336
FDL32,OUT027,0.24067084
DRB01,OUT035,0.27454495
FDJ40,OUT046,0.13234742
FDO24,OUT018,0.17876181
FDO11,OUT018,0.27636006
FDA56,OUT035,0.18373945
FDF02,OUT045,0.12960458
FDA10,OUT013,0.13116972
NCI55,OUT017,0.13564105
FDZ40,OUT010,0.022598336
FDV08,OUT049,0.058541164
FDN48,OUT013,0.10427978
FDU57,OUT017,0.17190441
DRF49,OUT013,0.14176749
FDS02,OUT035,0.27309003
FDS43,OUT046,0.2268593
FDT16,OUT013,0.33969727
FDX19,OUT027,0.47313452
FDK15,OUT046,0.11285609
DRA12,OUT049,0.19459045
FDY35,OUT017,0.04344604
NCU42,OUT013,0.20148742
FDD26,OUT013,0.2253017
FDR11,OUT018,0.18537505
NCP53,OUT045,0.30559596
FDP34,OUT045,0.19595586
NCV41,OUT019,0.022598336
FDN20,OUT018,0.19466436
FDZ16,OUT018,0.22509202
FDZ28,OUT049,0.16104312
NCL55,OUT013,0.31666148
NCJ17,OUT046,0.101948395
FDT37,OUT046,0.28731936
FDV51,OUT049,0.21636623
FDZ28,OUT035,0.18627317
FDN27,OUT013,0.13648105
FDS14,OUT019,0.022598336
FDZ58,OUT045,0.15452698
FDD46,OUT046,0.18489455
FDJ03,OUT035,0.08704208
FDU03,OUT010,0.07275015
FDA33,OUT027,0.31183153
NCW53,OUT035,0.26508024
NCC55,OUT017,0.02765634
FDP52,OUT019,0.022598336
FDE39,OUT049,0.16104783
FDB44,OUT035,0.27735528
FDG59,OUT013,0.04148729
FDI05,OUT013,0.086499825
FDF59,OUT045,0.16866799
FDM39,OUT019,0.022598336
FDB14,OUT013,0.10012843
NCS05,OUT019,0.022598336
DRJ35,OUT045,0.086313546
FDO31,OUT019,0.022598336
FDA31,OUT046,0.21032116
FDX40,OUT049,0.043052115
FDW56,OUT045,0.23682754
FDH09,OUT018,0.05902592
FDA52,OUT019,0.022598336
FDF20,OUT019,0.022598336
FDE40,OUT046,0.06279564
NCU17,OUT046,0.12950715
NCP14,OUT035,0.16703089
FDN25,OUT027,0.113342
FDU39,OUT049,0.07216234
NCM05,OUT017,0.29733536
FDU07,OUT017,0.1707013
FDF28,OUT049,0.1654536
FDR57,OUT049,0.21824273
FDJ33,OUT013,0.16219465
DRH23,OUT035,0.08197641
FDQ52,OUT046,0.29927853
DRK13,OUT035,0.28358865
FDP09,OUT046,0.23963371
FDR08,OUT027,0.24018501
FDV50,OUT045,0.1519664
FDT13,OUT049,0.24153097
FDJ27,OUT027,0.20441751
FDH21,OUT046,0.19712083
FDW14,OUT027,0.18744025
FDL52,OUT049,0.060219944
FDW28,OUT017,0.22659156
FDL40,OUT049,0.12346092
FDE24,OUT046,0.16492595
FDX35,OUT049,0.30612165
FDP46,OUT017,0.098571315
FDX56,OUT045,0.26702994
FDQ45,OUT049,0.24153754
FDK50,OUT027,0.32956582
FDY26,OUT045,0.2752912
FDQ09,OUT017,0.124987796
FDN39,OUT049,0.23254484
FDP13,OUT017,0.0340589
FDR51,OUT013,0.1877135
FDZ49,OUT010,0.10189101
FDL28,OUT018,0.25624406
FDZ10,OUT035,0.17935327
FDK38,OUT013,0.17620134
DRL49,OUT027,0.2913383
FDR15,OUT013,0.19265993
FDQ24,OUT035,0.33209297
FDD56,OUT013,0.21492474
NCR42,OUT046,0.035614327
FDH52,OUT045,0.09158586
FDH57,OUT019,0.022598336
FDR15,OUT010,0.03586112
FDJ34,OUT035,0.18483575
FDW37,OUT035,0.12835427
FDQ23,OUT018,0.10528655
FDP34,OUT013,0.18537748
FDE04,OUT027,0.3636315
FDC48,OUT045,0.1132093
FDA47,OUT019,0.022598336
FDI35,OUT018,0.2085829
NCV05,OUT013,0.19194421
FDR28,OUT045,0.21762316
FDH31,OUT017,0.11936018
FDP59,OUT019,0.022598336
FDS19,OUT018,0.08823437
FDM60,OUT045,0.06161066
FDJ44,OUT018,0.19525687
DRH51,OUT017,0.08320132
DRC25,OUT017,0.09388069
DRE25,OUT013,0.10634058
NCX05,OUT049,0.1418685
FDR11,OUT017,0.18568078
DRP47,OUT045,0.31800085
DRC49,OUT019,0.022598336
FDQ47,OUT027,0.08212681
FDL20,OUT013,0.1207783
FDM34,OUT035,0.18748498
NCN55,OUT013,0.29697078
FDD41,OUT035,0.16363305
FDE52,OUT049,0.12455234
NCT18,OUT019,0.022598336
FDJ32,OUT018,0.059940882
FDE16,OUT046,0.25534987
